,UV,NOCT,RH_MOD
1,0,274.25,63.30359453
2,0,274.25,63.30359453
3,0,274.05,63.38173708
4,0,273.95,63.27139288
5,0,273.75,63.06140097
6,0,273.35,64.46306771
7,0,273.05,65.68952333
8,0,273.974375,66.6906191
9,0,282.44,54.1576747
10,0,290.739375,44.5448608
11,0,297.81375,37.36082515
12,0,301.466875,34.27949854
13,0,303.099375,32.1010941
14,0,302.44625,30.90402626
15,0,298.73875,31.52842697
16,0,293.705625,32.80729813
17,0,288.7725,33.88724599
18,0,284.85,37.84230045
19,0,282.55,42.2338395
20,0,280.35,46.98739712
21,0,279.25,50.35416071
22,0,278.15,53.71675738
23,0,277.05,57.82868403
24,0,276.45,59.12055488
25,0,275.95,60.25200181
26,0,275.35,61.31787919
27,0,274.95,62.61041045
28,0,274.65,63.15164522
29,0,274.25,63.89766684
30,0,274.05,64.91986874
31,0,273.95,65.45284153
32,0,275.2075,64.93306535
33,0,283.973125,52.50046937
34,0,292.7725,42.35051457
35,0,300.18,35.35364515
36,0,303.833125,32.14865508
37,0,305.365625,29.93098483
38,0,304.679375,28.56749849
39,0,300.805,29.45222154
40,0,295.63875,30.75838328
41,0,290.505625,31.97081743
42,0,286.85,35.55270733
43,0,285.05,38.90220461
44,0,283.15,43.08512454
45,0,281.15,47.44094318
46,0,279.05,52.88111257
47,0,277.05,59.29864011
48,0,277.25,57.9003163
49,0,277.35,57.23193712
50,0,277.55,56.13764568
51,0,277.05,57.50105772
52,0,276.45,59.07312975
53,0,275.95,60.23266406
54,0,276.35,59.85900764
55,0,276.65,59.38410437
56,0,277.91125,58.23828373
57,0,280.93,56.79652225
58,0,282.6575,55.49054852
59,0,282.728125,55.75320492
60,0,288.536875,48.57294598
61,0,293.88125,42.99712261
62,0,297.603125,38.60834646
63,0,295.616875,38.72849024
64,0,291.741875,39.6691179
65,0,287.13875,40.85882607
66,0,284.25,43.82878238
67,0,283.15,46.37596538
68,0,282.05,49.07905871
69,0,280.55,52.51955061
70,0,279.05,56.72500934
71,0,277.55,60.97880365
72,0,277.05,62.2056888
73,0,276.45,63.94742588
74,0,275.95,64.93737426
75,0,275.35,66.12857823
76,0,274.85,67.15229229
77,0,274.25,68.38412647
78,0,274.25,69.0325325
79,0,274.25,69.3701704
80,0,275.740625,68.66733797
81,0,284.4725,54.89219864
82,0,292.971875,44.68413574
83,0,300.279375,37.07338866
84,0,304.1325,33.1869978
85,0,305.865,30.68477348
86,0,305.411875,28.95245397
87,0,301.304375,30.30756182
88,0,295.938125,31.98094601
89,0,290.53875,33.76343962
90,0,286.65,37.60510055
91,0,284.65,41.19213979
92,0,282.55,45.67759801
93,0,281.65,46.91007571
94,0,280.75,48.17580825
95,0,279.85,49.47569292
96,0,278.95,51.77046449
97,0,277.95,54.09472331
98,0,277.05,56.34631684
99,0,276.45,58.92352991
100,0,275.95,61.14630512
101,0,275.35,63.65226983
102,0,275.15,64.35578206
103,0,275.05,64.2953183
104,0,276.37375,63.43180383
105,0,284.60625,52.3192494
106,0,292.47375,43.60342882
107,0,299.016875,37.08748913
108,0,302.40375,34.40022815
109,0,303.83625,32.53884625
110,0,303.049375,31.62509234
111,0,298.609375,33.05553733
112,0,293.20875,34.88769499
113,0,288.073125,36.89070418
114,0,284.45,41.11081028
115,0,282.35,45.8324433
116,0,280.35,51.16904565
117,0,279.25,54.09938823
118,0,278.15,57.19754529
119,0,277.05,60.74939747
120,0,276.85,61.14150222
121,0,276.65,61.26612211
122,0,276.45,61.66156204
123,0,276.05,62.99166099
124,0,275.75,63.87769644
125,0,275.35,64.95883642
126,0,274.45,67.38735829
127,0,273.45,70.74577767
128,0,274.106875,71.91656466
129,0,282.971875,56.80695246
130,0,291.804375,45.42253333
131,0,299.211875,37.59212512
132,0,303.1325,33.81950259
133,0,304.9325,31.43087929
134,0,304.546875,29.66908125
135,0,301.038125,30.21265145
136,0,296.07125,31.42215546
137,0,291.105,32.47258438
138,0,287.25,36.26052641
139,0,285.15,40.04539441
140,0,283.15,44.28823576
141,0,282.05,46.81701425
142,0,280.95,49.26511477
143,0,279.85,52.07806408
144,0,278.75,54.80126926
145,0,277.55,58.10298694
146,0,276.45,60.86318812
147,0,275.75,62.69341767
148,0,274.95,65.05662741
149,0,274.25,66.70820369
150,0,274.25,66.40483458
151,0,274.25,66.1028451
152,0,275.84,64.45898349
153,0,286.041875,46.63630008
154,0,295.31625,35.3241215
155,0,302.7025,28.02733733
156,0,304.85875,27.10717201
157,0,305.59125,26.54489097
158,0,304.401875,26.55616523
159,0,300.755,28.07097107
160,0,295.98125,30.20356683
161,0,291.3075,32.40680568
162,0,288.35,35.20436769
163,0,286.85,37.69037315
164,0,285.35,40.71493221
165,0,284.85,41.52744538
166,0,284.25,42.8783458
167,0,283.75,43.73403237
168,0,282.95,45.62650358
169,0,282.25,47.2511633
170,0,281.45,49.07164597
171,0,281.45,49.07164597
172,0,281.45,49.07164597
173,0,281.45,49.07164597
174,0,280.75,50.82713674
175,0,279.95,52.57064807
176,0,280.873125,53.56552653
177,0,288.87125,44.6500995
178,0,296.736875,37.60367937
179,0,303.244375,32.2587504
180,0,306.230625,30.48295929
181,0,307.063125,29.49186637
182,0,305.676875,29.127302
183,0,301.504375,30.40067338
184,0,296.13875,32.0314216
185,0,291.03875,33.74655372
186,0,287.55,37.15938998
187,0,285.95,40.07145503
188,0,284.25,43.73040986
189,0,283.35,46.17034438
190,0,282.35,48.89170571
191,0,281.45,51.85543744
192,0,281.45,51.63618683
193,0,281.45,51.19224572
194,0,281.45,50.97579916
195,0,280.75,52.50870298
196,0,279.95,54.48800293
197,0,279.25,55.8712762
198,0,279.45,55.31375466
199,0,279.65,54.77058642
200,0,280.97625,53.61045187
201,0,287.7475,45.40864058
202,0,295.479375,38.44507341
203,0,302.94625,32.93026403
204,0,305.03875,31.34317572
205,0,305.24375,30.34731554
206,0,303.4275,30.18567505
207,0,300.1825,31.05452622
208,0,295.844375,32.29805151
209,0,291.473125,33.60801085
210,0,288.15,36.93902416
211,0,286.55,39.82103526
212,0,284.85,43.25255139
213,0,284.25,44.44220335
214,0,283.75,45.32909849
215,0,283.15,46.57586543
216,0,282.95,46.83888442
217,0,282.75,47.31098556
218,0,282.55,47.36178452
219,0,282.05,48.72586291
220,0,281.45,50.27864085
221,0,280.95,51.49149052
222,0,281.45,50.04998851
223,0,282.05,48.28368911
224,0,283.875,46.30781528
225,0,288.48625,42.30667527
226,0,291.905625,39.04900764
227,0,293.37,36.99593414
228,0,293.273125,36.68910577
229,0,292.181875,36.99280089
230,0,290.660625,37.21783582
231,0,290.76,37.54507065
232,0,289.76625,38.28971518
233,0,287.944375,39.38358256
234,0,285.95,42.20896535
235,0,284.85,44.62618315
236,0,283.75,47.61391305
237,0,282.95,49.44837167
238,0,282.25,51.20911972
239,0,281.45,53.18209369
240,0,280.95,54.48246811
241,0,280.35,56.23674451
242,0,279.85,57.61180929
243,0,279.25,58.90828924
244,0,278.75,60.05494835
245,0,278.15,61.40640801
246,0,277.75,62.18169353
247,0,277.45,62.78972677
248,0,278.805625,62.46446228
249,0,287.27,52.40539494
250,0,295.46875,44.37290691
251,0,302.409375,37.97758044
252,0,305.93,34.60319393
253,0,307.43,32.02751209
254,0,306.644375,30.61888186
255,0,303.1025,30.92213378
256,0,298.069375,31.76490027
257,0,293.00375,32.72608415
258,0,289.25,35.99689973
259,0,287.65,38.83655933
260,0,285.95,42.41678064
261,0,284.25,45.88454746
262,0,282.65,49.93350865
263,0,280.95,54.51047006
264,0,280.95,53.30786685
265,0,280.95,51.90304514
266,0,280.95,50.98985334
267,0,280.25,52.54847574
268,0,279.45,54.56429388
269,0,278.75,56.48907284
270,0,278.55,56.58604305
271,0,278.35,56.69227808
272,0,279.839375,55.82838718
273,0,288.8725,41.91693738
274,0,297.74,32.8500827
275,0,305.315625,26.92401479
276,0,307.17625,25.92174695
277,0,307.215625,25.37040952
278,0,305.333125,25.25217691
279,0,301.291875,26.29627074
280,0,296.9525,27.46174301
281,0,293.2425,28.37201776
282,0,291.35,29.46388051
283,0,290.55,30.3262475
284,0,289.85,31.11610243
285,0,289.45,31.49379035
286,0,289.15,31.78133695
287,0,288.75,32.1670995
288,0,288.35,32.54709517
289,0,287.95,32.93157979
290,0,287.55,33.3206064
291,0,287.05,33.96374563
292,0,286.45,34.55902811
293,0,285.95,35.06587308
294,0,286.15,34.85777312
295,0,286.25,34.59613498
296,0,287.874375,33.89938298
297,0,294.11125,30.62369681
298,0,300.77875,27.67025861
299,0,306.684375,25.08029895
300,0,310.27,23.32992562
301,0,312.000625,22.11233165
302,0,311.511875,21.43360877
303,0,306.804375,22.84104515
304,0,301.0375,24.43896012
305,0,295.170625,26.35064398
306,0,291.45,28.67938928
307,0,289.85,30.63149751
308,0,288.15,32.96390205
309,0,287.05,34.53540536
310,0,285.95,36.35295776
311,0,284.85,38.26002432
312,0,284.85,38.06769511
313,0,284.85,37.69803139
314,0,284.85,37.50852726
315,0,283.95,39.23564354
316,0,282.95,41.35267462
317,0,282.05,43.45441616
318,0,280.95,45.72668364
319,0,279.85,47.89894453
320,0,280.505625,49.51733805
321,0,290.470625,37.65770824
322,0,300.535625,29.47913956
323,0,309.374375,23.84124263
324,0,312.660625,22.4197818
325,0,313.92625,21.52142151
326,0,312.84,21.15250775
327,0,308.66625,22.15025896
328,0,303.1675,23.50394274
329,0,297.53625,24.86418663
330,0,293.15,27.76078169
331,0,290.95,30.31274129
332,0,288.75,33.1046072
333,0,286.65,36.39379655
334,0,284.65,39.7158567
335,0,282.55,43.86139154
336,0,282.55,43.65491578
337,0,282.55,43.25181697
338,0,282.55,42.85244028
339,0,281.45,45.29923743
340,0,280.35,47.88574228
341,0,279.25,50.61993191
342,0,279.45,50.09068743
343,0,279.65,49.79342205
344,0,281.473125,48.25084128
345,0,288.01375,41.58107161
346,0,293.428125,36.23758373
347,0,297.086875,32.44561598
348,0,302.265,29.1947413
349,0,306.18375,26.77585996
350,0,308.0825,25.01859369
351,0,304.473125,25.72443265
352,0,299.538125,26.98232339
353,0,294.60375,28.11751436
354,0,289.45,32.65079931
355,0,286.25,37.93225538
356,0,283.15,44.74548228
357,0,282.05,47.32314929
358,0,280.95,50.0573423
359,0,279.85,52.94101129
360,0,279.25,54.14976017
361,0,278.75,55.22151699
362,0,278.15,56.48233436
363,0,277.75,57.43830668
364,0,277.45,58.24622911
365,0,277.05,59.23205563
366,0,276.85,59.34325831
367,0,276.65,59.46421298
368,0,278.37125,58.4304169
369,0,286.87,48.32993143
370,0,294.970625,40.76271664
371,0,301.813125,34.59933464
372,0,304.440625,31.66575966
373,0,305.046875,29.77250689
374,0,303.964375,28.41830658
375,0,301.580625,28.72916399
376,0,297.64,29.36505165
377,0,293.036875,30.35953649
378,0,289.25,33.53069732
379,0,287.65,36.32358197
380,0,285.95,39.64031567
381,0,284.65,42.16740382
382,0,283.35,44.86279488
383,0,282.05,47.94083917
384,0,281.15,49.93628857
385,0,280.15,52.65604029
386,0,279.25,54.84775128
387,0,278.15,57.71578571
388,0,277.05,61.0112531
389,0,275.95,64.20158215
390,0,275.95,63.97118689
391,0,275.95,63.73138874
392,0,278.00375,62.19841523
393,0,286.63375,50.64886004
394,0,294.931875,42.04152417
395,0,301.905625,35.45319142
396,0,306.091875,31.6181093
397,0,308.3575,28.82972988
398,0,308.138125,27.00439571
399,0,304.364375,27.71218692
400,0,299.099375,28.93175334
401,0,293.801875,30.01362244
402,0,289.45,33.55715555
403,0,287.35,36.74122483
404,0,285.35,40.29757031
405,0,283.55,43.72201009
406,0,281.65,47.80387901
407,0,279.85,52.10314566
408,0,279.05,54.13662492
409,0,278.35,56.07331043
410,0,277.55,58.26173711
411,0,277.55,57.2458565
412,0,277.55,56.25671776
413,0,277.55,55.27579767
414,0,278.65,51.16934755
415,0,279.85,47.44296015
416,0,282.9375,43.43939085
417,0,290.5025,37.48819313
418,0,297.96875,32.32101438
419,0,304.07625,28.56610295
420,0,307.76125,26.55430568
421,0,309.491875,25.18055209
422,0,308.870625,24.44819963
423,0,304.86375,25.35849335
424,0,299.39875,26.74561307
425,0,293.868125,28.04377319
426,0,289.45,30.94464896
427,0,287.35,33.41532615
428,0,285.35,35.98181311
429,0,283.85,38.50417478
430,0,282.45,41.08091307
431,0,280.95,43.96072683
432,0,280.35,45.169857
433,0,279.85,46.0712733
434,0,279.25,47.3384536
435,0,278.65,48.84701809
436,0,278.15,50.24580797
437,0,277.55,52.08388501
438,0,278.65,49.26271401
439,0,279.85,46.45589044
440,0,283.13625,42.97951834
441,0,291.2325,36.7597923
442,0,299.030625,31.82890169
443,0,305.4375,27.94511863
444,0,308.92375,26.00422331
445,0,310.389375,24.80613099
446,0,309.47,24.13407978
447,0,305.263125,25.05553417
448,0,299.665,26.37620374
449,0,293.934375,27.93519002
450,0,289.65,30.78273408
451,0,287.75,33.3297686
452,0,285.95,36.30981127
453,0,284.85,38.20848143
454,0,283.65,40.3262717
455,0,282.55,42.62882918
456,0,282.75,41.41435936
457,0,282.95,40.23448906
458,0,283.15,39.08823256
459,0,281.25,42.7032109
460,0,279.45,46.51387488
461,0,277.55,51.28095592
462,0,277.05,53.04148338
463,0,276.45,55.28622925
464,0,278.2025,56.15276229
465,0,287.431875,45.38821608
466,0,296.463125,37.02456704
467,0,303.97,30.87163928
468,0,307.393125,27.96835604
469,0,308.829375,25.91906517
470,0,308.0125,24.62141892
471,0,304.5675,25.59774201
472,0,299.5325,27.03946778
473,0,294.000625,28.7107691
474,0,289.65,31.66363896
475,0,287.75,34.13860684
476,0,285.95,36.85938605
477,0,283.75,40.82153889
478,0,281.45,45.55150225
479,0,279.25,51.14257856
480,0,279.65,50.07071433
481,0,279.95,49.16742483
482,0,280.35,47.91804397
483,0,279.65,49.13452734
484,0,278.85,50.75476663
485,0,278.15,51.80658784
486,0,277.55,53.71900187
487,0,277.05,55.28391928
488,0,278.801875,55.97843184
489,0,288.03125,45.64701707
490,0,297.095625,37.21127085
491,0,304.6025,31.30140925
492,0,308.78875,27.89304522
493,0,311.02125,25.41312342
494,0,310.801875,23.89367555
495,0,306.795,24.7753682
496,0,301.36375,26.05783565
497,0,295.766875,27.45700113
498,0,291.25,30.38663703
499,0,289.45,32.6539475
500,0,287.55,35.35581055
501,0,285.55,38.77183228
502,0,283.45,43.02825677
503,0,281.45,47.8352359
504,0,280.55,49.59173448
505,0,279.65,51.64760927
506,0,278.75,53.5440973
507,0,278.35,54.1940167
508,0,277.95,54.86062924
509,0,277.55,55.52652873
510,0,277.15,56.48445246
511,0,276.85,57.29734752
512,0,278.868125,56.62022546
513,0,288.330625,44.90480163
514,0,297.595,36.09929323
515,0,305.301875,29.81412456
516,0,309.92125,26.37288584
517,0,312.45375,24.04420651
518,0,312.634375,22.3462544
519,0,308.6275,23.17456539
520,0,303.163125,24.27923782
521,0,297.533125,25.59557445
522,0,292.85,28.45744368
523,0,290.75,31.02090982
524,0,288.75,33.87426805
525,0,288.75,33.59920879
526,0,288.75,33.32103456
527,0,288.75,32.90016384
528,0,288.55,33.11251674
529,0,288.35,33.33158954
530,0,288.15,33.3941665
531,0,287.95,33.75241694
532,0,287.75,34.11451066
533,0,287.55,34.63801229
534,0,287.55,34.8297802
535,0,287.55,35.17696353
536,0,290.034375,34.49479844
537,0,297.73,30.59004974
538,0,305.0275,27.17050571
539,0,310.9675,24.52611344
540,0,313.95375,23.28187031
541,0,314.78625,22.52490651
542,0,313.366875,22.25391194
543,0,309.326875,23.18083235
544,0,303.7625,24.453764
545,0,298.099375,25.7757792
546,0,292.75,29.16088261
547,0,290.15,32.2332154
548,0,287.55,35.95552963
549,0,286.25,38.06155206
550,0,285.05,40.17119845
551,0,283.75,42.71841583
552,0,283.55,42.77801315
553,0,283.35,43.03339674
554,0,283.15,43.09343349
555,0,282.05,45.11887106
556,0,280.95,47.23192505
557,0,279.85,49.45187615
558,0,280.05,48.72012179
559,0,280.15,48.14225916
560,0,282.93375,45.99746553
561,0,292.629375,36.70335075
562,0,302.06,29.76524054
563,0,310,24.73337502
564,0,313.48625,23.12440479
565,0,314.91875,21.96955361
566,0,313.999375,21.47544616
567,0,309.759375,22.39396106
568,0,304.061875,23.70202679
569,0,298.165625,25.13289676
570,0,293.183125,28.1019875
571,0,290.95,30.84076743
572,0,288.75,33.8351378
573,0,286.35,37.51845896
574,0,283.85,42.10887482
575,0,281.45,47.5520087
576,0,280.75,48.74355046
577,0,279.95,50.35089707
578,0,279.25,51.84836337
579,0,279.05,52.37095634
580,0,278.95,52.49333883
581,0,278.75,53.02243267
582,0,278.35,54.16617732
583,0,277.95,55.34347553
584,0,280.2,55.04344716
585,0,289.495625,44.25958447
586,0,298.460625,35.96378509
587,0,305.801875,30.1745969
588,0,309.19,27.62507443
589,0,310.524375,25.93510556
590,0,309.6725,25.01013534
591,0,305.269375,25.81282461
592,0,300.0375,26.91385406
593,0,295.4025,27.97000192
594,0,291.283125,30.83029154
595,0,289.45,33.29320442
596,0,287.55,36.37808214
597,0,286.05,38.74496961
598,0,284.65,41.33782214
599,0,283.15,44.43060344
600,0,282.95,44.89283916
601,0,282.75,45.3526041
602,0,282.55,45.61603598
603,0,282.35,45.67234484
604,0,282.25,45.80112165
605,0,282.05,45.85765898
606,0,282.45,45.1451207
607,0,282.75,44.56896629
608,0,284.3425,43.35091768
609,0,287.43,41.90402068
610,0,289.52375,41.10771626
611,0,290.425,40.80886396
612,0,290.48875,42.02505826
613,0,290.221875,43.13304828
614,0,289.358125,44.83676193
615,0,290.749375,44.20375179
616,0,290.05375,44.50127211
617,0,287.40375,45.7016694
618,0,284.983125,47.6735056
619,0,284.65,48.14806057
620,0,284.25,48.98655532
621,0,284.25,49.22614841
622,0,284.25,49.70087826
623,0,284.25,49.9439651
624,0,284.25,49.9439651
625,0,284.25,49.9439651
626,0,284.25,49.9439651
627,0,284.25,49.70885587
628,0,284.25,49.24195251
629,0,284.25,49.01014798
630,0,284.85,47.29572474
631,0,285.35,45.7846574
632,0,286.54625,43.9176646
633,0,290.529375,40.58190074
634,0,296.30125,37.00198099
635,0,302.835,33.47375452
636,0,301.513125,32.94285498
637,0,298.800625,33.12042008
638,0,295.458125,33.41947052
639,0,295.89,32.53936604
640,0,295.129375,32.20784422
641,0,293.408125,32.04940862
642,0,290.75,34.89139389
643,0,289.45,37.4616478
644,0,288.15,40.41147336
645,0,287.75,40.9216877
646,0,287.45,41.32183355
647,0,287.05,41.84354162
648,0,286.85,42.492468
649,0,286.65,42.96211301
650,0,286.45,43.62838664
651,0,286.25,44.11058632
652,0,286.15,44.47272109
653,0,285.95,44.96425272
654,0,285.95,44.59914271
655,0,285.95,44.22989795
656,0,287.9375,42.9984758
657,0,293.54,39.73207379
658,0,299.871875,36.2130484
659,0,305.606875,33.4173333
660,0,307.664375,31.73103117
661,0,307.6675,31.10960725
662,0,305.849375,30.85989076
663,0,302.37375,31.1346774
664,0,297.804375,31.96887956
665,0,293.368125,32.71693303
666,0,290.083125,35.06946735
667,0,289.05,36.6561947
668,0,288.15,38.53160521
669,0,287.75,39.35645163
670,0,287.45,40.07949681
671,0,287.05,41.12450099
672,0,286.35,42.78342057
673,0,285.55,44.64908666
674,0,284.85,46.66239107
675,0,284.45,47.25911073
676,0,284.15,47.71356737
677,0,283.75,48.10396751
678,0,282.95,50.21776516
679,0,282.25,52.02260618
680,0,284.464375,52.67932626
681,0,292.625625,44.79346989
682,0,300.5225,38.295256
683,0,306.795625,33.64681954
684,0,310.115,30.53182038
685,0,311.4475,28.34498479
686,0,310.328125,27.14708177
687,0,306.221875,27.92140787
688,0,300.525,29.3694174
689,0,294.69625,30.73750171
690,0,290.183125,33.78689723
691,0,288.85,36.12290655
692,0,287.55,38.61369854
693,0,286.25,41.26961445
694,0,285.05,43.98419185
695,0,283.75,47.22426136
696,0,282.85,49.38289356
697,0,281.85,52.26004653
698,0,280.95,54.89852788
699,0,280.35,56.14295911
700,0,279.85,57.2449777
701,0,279.25,58.81004854
702,0,279.65,57.05498691
703,0,279.95,55.77091095
704,0,282.47,52.9598
705,0,290.505,43.40605537
706,0,299.135625,35.92546975
707,0,307.435625,29.90623166
708,0,310.855625,27.72557189
709,0,312.255,26.47013137
710,0,311.468125,25.60569086
711,0,307.626875,26.48489764
712,0,302.36125,27.66504139
713,0,296.86375,29.09788776
714,0,292.11625,32.44552796
715,0,290.45,35.0059938
716,0,288.75,38.19628655
717,0,287.45,40.43355679
718,0,286.15,43.19384284
719,0,284.85,45.93272323
720,0,284.65,46.21435714
721,0,284.45,46.49771787
722,0,284.25,46.78281602
723,0,283.85,47.78429618
724,0,283.55,48.66217525
725,0,283.15,49.70388687
726,0,283.35,49.44858347
727,0,283.55,49.18669634
728,0,285.14125,48.25093704
729,0,289.42125,44.24390312
730,0,294.0325,40.42757966
731,0,298.3125,37.23959674
732,0,303.819375,31.90501166
733,0,308.13375,28.17049862
734,0,310.1625,25.6914885
735,0,306.255,26.37974761
736,0,300.690625,27.59794552
737,0,294.861875,28.76138851
738,0,289.11625,33.00487166
739,0,286.75,36.68618623
740,0,284.45,40.80317743
741,0,282.95,44.09875972
742,0,282.15,46.24687651
743,0,281.75,47.69242948
744,0,281.65,48.29588865
745,0,281.25,50.00893851
746,0,280.65,51.61088791
747,0,279.95,53.42290915
748,0,279.05,55.62868001
749,0,278.05,58.10749972
750,0,276.85,61.08854101
751,0,276.85,61.70737495
752,0,279.729375,61.01314481
753,0,288.423125,50.73262194
754,0,296.753125,42.24974842
755,0,303.459375,36.17171712
756,0,307.711875,31.93452426
757,0,309.91125,28.85942373
758,0,309.691875,27.02353358
759,0,305.5525,27.80364053
760,0,299.789375,29.26512728
761,0,293.86125,30.79919029
762,0,289.31625,33.41053172
763,0,288.15,35.19243482
764,0,287.05,37.03862064
765,0,285.95,38.79815229
766,0,284.85,40.64127106
767,0,283.75,42.76643685
768,0,281.65,47.0005114
769,0,279.65,51.73555795
770,0,277.55,57.37830924
771,0,277.05,58.49518705
772,0,276.45,59.80194732
773,0,275.95,60.68874635
774,0,275.75,61.63982407
775,0,275.55,62.33109721
776,0,278.72875,60.62775544
777,0,288.255625,48.97796072
778,0,297.21875,40.2426294
779,0,304.725,33.63733439
780,0,308.4775,30.4085091
781,0,309.976875,28.30672199
782,0,309.224375,27.02664339
783,0,305.785,27.0922899
784,0,300.921875,27.62758548
785,0,295.6275,28.21870464
786,0,290.849375,30.80925884
787,0,289.45,32.51379925
788,0,288.15,34.27270515
789,0,286.25,36.93382112
790,0,284.45,39.68328255
791,0,282.55,42.76450466
792,0,281.05,45.74031068
793,0,279.65,48.76997817
794,0,278.15,52.40198909
795,0,277.55,54.31894291
796,0,277.05,56.13869826
797,0,276.45,57.92770572
798,0,276.45,57.69203969
799,0,276.483125,57.44732307
800,0,279.861875,55.29322865
801,0,288.99,45.42323516
802,0,297.52125,37.79257095
803,0,304.529375,32.15545543
804,0,308.05125,28.88575474
805,0,309.419375,26.68872742
806,0,308.734375,25.24512911
807,0,302.80375,27.27158002
808,0,296.87375,29.39793948
809,0,291.97,31.42991636
810,0,288.61625,33.85206384
811,0,287.25,35.89342597
812,0,285.95,37.86553509
813,0,284.85,40.78371016
814,0,283.65,44.46831486
815,0,282.55,48.77659655
816,0,282.15,50.2689388
817,0,281.85,51.41808346
818,0,281.45,53.23333262
819,0,281.25,54.5452034
820,0,281.15,55.22650716
821,0,280.95,56.58749731
822,0,280.25,57.81584341
823,0,279.483125,59.23659549
824,0,282.26125,58.4322967
825,0,290.456875,48.80904721
826,0,297.99,41.22540035
827,0,303.800625,35.76162993
828,0,305.86125,32.85041118
829,0,306.0675,30.82676796
830,0,304.351875,29.68810012
831,0,299.250625,31.23347959
832,0,294.24875,32.83159166
833,0,290.40625,33.94895548
834,0,288.01625,35.8222152
835,0,287.25,36.94785551
836,0,286.45,38.36521645
837,0,286.25,38.79547147
838,0,286.15,39.12024902
839,0,285.95,39.73969586
840,0,286.15,39.33051909
841,0,286.25,39.22623065
842,0,286.45,38.82234074
843,0,285.35,40.84583688
844,0,284.25,43.16420268
845,0,283.15,45.62147808
846,0,281.85,48.34019301
847,0,280.583125,51.42945054
848,0,282.695,52.64754616
849,0,291.25625,43.84932444
850,0,299.48625,36.80537021
851,0,306.358125,31.61173338
852,0,309.644375,29.48559765
853,0,310.94375,27.8822178
854,0,309.8575,27.30592559
855,0,305.916875,28.29912636
856,0,300.253125,30.03409005
857,0,294.225625,31.78986707
858,0,289.7825,34.18540818
859,0,288.85,35.5557678
860,0,288.15,36.64849341
861,0,286.85,38.97859498
862,0,285.55,41.27493445
863,0,284.25,43.89918392
864,0,282.75,46.96902221
865,0,281.35,50.10419429
866,0,279.85,53.60794448
867,0,280.05,53.28980578
868,0,280.15,53.13144513
869,0,280.35,52.81613424
870,0,280.15,53.1399734
871,0,280.11625,53.27124075
872,0,283.659375,51.6084823
873,0,293.119375,39.3906931
874,0,302.083125,31.28213105
875,0,309.32375,25.90851684
876,0,312.575625,24.36872434
877,0,313.87375,23.33153273
878,0,312.686875,22.95158392
879,0,308.383125,23.75728354
880,0,302.62125,24.89166226
881,0,296.893125,26.13898925
882,0,292.1825,28.4027056
883,0,290.95,29.80141096
884,0,289.85,31.3647851
885,0,287.25,34.6693167
886,0,284.65,38.32200719
887,0,282.05,42.55305658
888,0,281.45,43.89502926
889,0,280.95,45.13752186
890,0,280.35,46.56099942
891,0,279.85,47.45969871
892,0,279.25,48.73377028
893,0,278.75,49.44850295
894,0,278.75,49.69833135
895,0,278.81625,49.69696765
896,0,282.3275,47.76948692
897,0,290.0675,39.04372574
898,0,295.48875,33.11816353
899,0,298.32625,28.96672492
900,0,303.3375,26.4555291
901,0,307.42125,24.38954949
902,0,309.749375,22.88735176
903,0,306.570625,23.52282177
904,0,302.099375,24.65802313
905,0,297.396875,25.73587871
906,0,293.6825,27.22286916
907,0,292.75,28.18536351
908,0,292.05,28.91945856
909,0,290.55,30.8060054
910,0,289.05,32.82088752
911,0,287.55,34.96194219
912,0,286.85,36.20104954
913,0,286.05,37.6018304
914,0,285.35,38.75743708
915,0,284.45,40.35121048
916,0,283.45,42.12897463
917,0,282.55,43.86139154
918,0,282.15,45.01945103
919,0,281.949375,45.82257933
920,0,285.391875,45.24126855
921,0,294.618125,37.13526924
922,0,303.446875,30.87963593
923,0,310.71875,26.20832441
924,0,314.47125,23.92109288
925,0,315.970625,22.48606076
926,0,315.218125,21.5776712
927,0,311.245625,22.17706123
928,0,305.55,23.34149906
929,0,299.52375,24.38155286
930,0,293.84875,27.07857342
931,0,292.05,28.86659645
932,0,290.35,30.79753697
933,0,288.35,33.31446716
934,0,286.25,36.13870304
935,0,284.25,39.45013945
936,0,283.35,41.08558431
937,0,282.35,42.91636218
938,0,281.45,44.69550276
939,0,280.95,45.99016972
940,0,280.35,47.24753546
941,0,279.85,48.17494761
942,0,279.85,48.41057113
943,0,279.949375,48.38527552
944,0,283.89125,46.29930079
945,0,293.350625,37.91982161
946,0,302.3125,31.71052223
947,0,309.784375,26.86308558
948,0,313.574375,24.265456
949,0,315.178125,22.50738653
950,0,314.62875,21.33930282
951,0,307.770625,22.94222036
952,0,301.443125,24.48939715
953,0,296.738125,25.76229055
954,0,294.049375,27.19977819
955,0,292.95,28.3200984
956,0,292.05,29.36471838
957,0,290.15,31.63967346
958,0,288.35,34.14484798
959,0,286.45,36.95820611
960,0,285.55,38.3030055
961,0,284.65,39.87169198
962,0,283.75,41.51128548
963,0,283.15,42.8272776
964,0,282.65,43.85334228
965,0,282.05,45.24358235
966,0,282.25,45.18780211
967,0,282.449375,45.22117682
968,0,286.293125,43.53271438
969,0,295.22125,36.64919791
970,0,304.05,30.89007806
971,0,311.68625,26.58864045
972,0,312.649375,26.20638218
