,UV,NOCT,RH_MOD
5391,0,309.7275,26.73947198
5392,0,306.8825,26.90665957
5393,0,300.060625,33.28709312
5394,0,297.605625,35.00338986
5395,0,295.88,36.30030838
5396,0,294.75,37.83636657
5397,0,294.75,37.83636657
5398,0,295.35,37.50709818
5399,0,295.35,37.44694768
5400,0,295.85,36.5590402
5401,0,295.85,35.84095359
5402,0,295.75,36.21880505
5403,0,295.85,36.38343188
5404,0,295.85,35.72608881
5405,0,296.45,35.0938019
5406,0,297.67875,34.42328499
5407,0,299.835625,33.28626148
5408,0,310.876875,27.68089033
5409,0,313.603125,25.2755499
5410,0,324.54125,21.41683103
5411,0,328.420625,20.16739254
5412,0,308.863125,26.27178653
5413,0,304.363125,31.00257439
5414,0,301.6,35.56945405
5415,0,312.700625,30.9460479
5416,0,300.1825,35.41522318
5417,0,298.360625,35.42150159
5418,0,296.4725,36.10379665
5419,0,294.746875,37.16131136
5420,0,294.25,37.9233955
5421,0,294.25,36.95957549
5422,0,291.95,36.79441698
5423,0,292.55,35.65235575
5424,0,291.95,36.35300582
5425,0,291.45,36.89800372
5426,0,290.85,38.42869697
5427,0,289.75,40.62290634
5428,0,289.35,40.98816929
5429,0,289.25,40.73727136
5430,0,289.445,41.20550374
5431,0,293.960625,37.21591192
5432,0,299.73125,33.33147735
5433,0,309.77875,28.85960543
5434,0,315.7775,26.77425601
5435,0,309.546875,28.40467133
5436,0,318.460625,25.35510539
5437,0,313.2775,24.94421983
5438,0,310.656875,25.91745495
5439,0,305.7475,27.9580371
5440,0,312.1475,25.687831
5441,0,306.151875,26.92155752
5442,0,298.228125,30.07616307
5443,0,293.27875,34.76923439
5444,0,289.75,40.39406471
5445,0,288.15,43.41026883
5446,0,286.95,47.73497432
5447,0,286.45,49.11768377
5448,0,285.85,51.00446088
5449,0,285.85,50.08295823
5450,0,285.35,51.53368028
5451,0,285.85,49.40277361
5452,0,285.85,50.16340576
5453,0,285.85,50.24398252
5454,0,286.91,49.70869008
5455,0,294.94375,41.20155781
5456,0,307.9075,27.65851775
5457,0,312.8,27.41424241
5458,0,316.221875,25.4297353
5459,0,322.850625,23.18416136
5460,0,315.761875,25.01954626
5461,0,313.486875,24.05339975
5462,0,306.45375,27.07022172
5463,0,305.661875,29.73507655
5464,0,302.74,29.62970087
5465,0,300.454375,30.27335361
5466,0,296.469375,33.122665
5467,0,293.48,35.99306873
5468,0,291.95,38.37462606
5469,0,291.65,39.25186751
5470,0,291.45,39.84780799
5471,0,291.45,40.95262252
5472,0,292.55,40.24387609
5473,0,291.95,40.90324985
5474,0,291.95,40.90324985
5475,0,291.95,40.90324985
5476,0,291.95,40.90324985
5477,0,291.95,41.46641178
5478,0,292.48,41.87996114
5479,0,294.33875,39.5230086
5480,0,296.4625,38.75669299
5481,0,299.4175,34.85250601
5482,0,303.730625,32.35614263
5483,0,303.634375,31.34823283
5484,0,304.764375,30.35100302
5485,0,304.164375,31.46634423
5486,0,303.60125,31.30843716
5487,0,302.008125,33.57526635
5488,0,299.85125,36.34144812
5489,0,297.49625,36.84597759
5490,0,295.3725,39.86827813
5491,0,294.014375,39.62527488
5492,0,293.15,40.30294906
5493,0,293.15,40.92347533
5494,0,293.65,38.57446911
5495,0,294.25,38.87990056
5496,0,294.25,39.35199417
5497,0,294.25,39.288885
5498,0,294.75,37.77568803
5499,0,295.35,32.75763342
5500,0,295.85,35.78347511
5501,0,295.85,35.78347511
5502,0,296.214375,35.70923295
5503,0,297.24125,34.54430154
5504,0,298.135625,35.66707017
5505,0,301.223125,31.5961834
5506,0,311.999375,25.24640995
5507,0,308.159375,26.35591769
5508,0,307.564375,26.77445064
5509,0,311.90375,25.62580519
5510,0,306.368125,28.05368778
5511,0,305.841875,28.77625054
5512,0,304.251875,28.97695307
5513,0,302.43,29.5153468
5514,0,299.504375,32.1585788
5515,0,297.380625,33.75782482
5516,0,296.45,34.41333543
5517,0,294.75,36.58942241
